id;ano;feriado;mes;data_inversa;uf;br;km;municipio;causa_acidente;classificacao_acidente;veiculos;condicao_metereologica;fase_dia;dia_semana;tipo_acidente;tipo_pista;mortos;feridos_graves;latitude;longitude;status;regiao;periodo;palavras_filtradas;lemma;normalizado;Topic;Top Terms;Categoria
652779;2025.0;n;1.0;2025-01-02;MA;10;245;IMPERATRIZ;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quinta-feira;Colisão transversal;Simples;0;0;-5,588685;-47,433857;Segura;Nordeste;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
592145;2024.0;n;4.0;2024-04-06;PR;376;132;NOVA ESPERANCA;Avarias e/ou desgaste excessivo no pneu;Com Vítimas Feridas;4;Céu Claro;Pleno dia;sábado;Colisão lateral mesmo sentido;Dupla;0;0;-23.18188595;-52.21612797;Segura;Sul;2 Trimestre;avarias desgaste excessivo pneu;avarias desgaste excessivo pneu;avaria desgast excessivo pneu;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
600949;2024.0;n;5.0;2024-05-16;PR;277;112;CAMPO LARGO;Reação tardia ou ineficiente do condutor;Com Vítimas Fatais;4;Céu Claro;Plena Noite;quinta-feira;Tombamento;Dupla;1;0;-25.44677;-49.47417;Perigosa;Sul;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
579200;2024.0;n;2.0;2024-02-05;RN;427;116,1;CAICO;Demais falhas mecânicas ou elétricas;Com Vítimas Feridas;2;Sol;Pleno dia;segunda-feira;Colisão com objeto;Simples;0;0;-6.43957995;-37.18605995;Segura;Nordeste;1 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
672330;2025.0;n;4.0;2025-04-08;BA;110;4;PAULO AFONSO;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Pleno dia;terça-feira;Colisão traseira;Simples;0;0;-9,4376987;-38,2041242;Segura;Nordeste;2 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
669828;2025.0;n;3.0;2025-03-27;GO;153;245,5;SAO LUIZ DO NORTE;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Feridas;3;Céu Claro;Pleno dia;quinta-feira;Colisão transversal;Simples;0;0;-14,88506882;-49,33891296;Segura;Centro-Oeste;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
575217;2024.0;n;1.0;2024-01-16;MA;222;670;ACAILANDIA;Manobra de mudança de faixa;Com Vítimas Fatais;2;Céu Claro;Plena Noite;terça-feira;Colisão frontal;Simples;1;0;-4.936465;-47.457562;Perigosa;Nordeste;1 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
659561;2025.0;n;2.0;2025-02-06;CE;116;13,9;FORTALEZA;Manobra de mudança de faixa;Com Vítimas Feridas;2;Nublado;Pleno dia;quinta-feira;Colisão lateral mesmo sentido;Dupla;0;0;-3,86088501;-38,49715296;Segura;Nordeste;1 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
656343;2025.0;n;1.0;2025-01-20;ES;101;99,7;JAGUARE;Acesso irregular;Com Vítimas Feridas;2;Céu Claro;Anoitecer;segunda-feira;Colisão traseira;Simples;0;1;-18,97188909;-39,99152282;Perigosa;Sudeste;1 Trimestre;acesso irregular;acesso irregular;acesso irregular;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
668237;2025.0;n;3.0;2025-03-19;SC;282;643,4;SAO MIGUEL DO OESTE;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quarta-feira;Colisão transversal;Múltipla;0;1;-26,76999574;-53,47424442;Perigosa;Sul;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
624110;2024.0;n;8.0;2024-08-28;MT;163;898;CLAUDIA;Ausência de reação do condutor;Com Vítimas Feridas;1;Céu Claro;Pleno dia;quarta-feira;Saída de leito carroçável;Simples;0;0;-11.45182902;-55.35773689;Segura;Centro-Oeste;3 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
655350;2025.0;n;1.0;2025-01-15;RO;435;76;COLORADO DO OESTE;Ultrapassagem Indevida;Com Vítimas Feridas;3;Céu Claro;Plena Noite;quarta-feira;Colisão transversal;Simples;0;0;-13,10814097;-60,45269601;Segura;Norte;1 Trimestre;ultrapassagem indevida;ultrapassagem indevida;ultrapassagem indevida;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
685445;2025.0;n;4.0;2025-04-16;MG;365;694;MONTE ALEGRE DE MINAS;Demais falhas mecânicas ou elétricas;Sem Vítimas;4;Céu Claro;Plena Noite;quarta-feira;Incêndio;Dupla;0;0;-18,877744;-48,937284;Segura;Sudeste;2 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
666524;2025.0;n;3.0;2025-03-11;ES;101;288;CARIACICA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;4;Céu Claro;Pleno dia;terça-feira;Engavetamento;Dupla;0;0;-20,2768;-40,392579;Segura;Sudeste;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
579266;2024.0;n;1.0;2024-01-27;RJ;101;297;ITABORAI;Fumaça;Sem Vítimas;1;Céu Claro;Pleno dia;sábado;Incêndio;Múltipla;0;0;-22.76942037;-42.91873581;Segura;Sudeste;1 Trimestre;fumaça;fumaça;fumaça;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
620900;2024.0;n;8.0;2024-08-13;CE;116;372,8;ICO;Demais falhas mecânicas ou elétricas;Sem Vítimas;2;Céu Claro;Amanhecer;terça-feira;Incêndio;Simples;0;0;-6.38421865;-38.81677028;Segura;Nordeste;3 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
583168;2024.0;n;1.0;2024-01-05;MG;251;488,5;FRANCISCO SA;Ausência de reação do condutor;Com Vítimas Feridas;8;Chuva;Pleno dia;sexta-feira;Engavetamento;Simples;0;0;-16.53065068;-43.5834233;Segura;Sudeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
598790;2024.0;n;5.0;2024-05-07;BA;324;621;SALVADOR;Condutor deixou de manter distância do veículo da frente;Sem Vítimas;2;Céu Claro;Pleno dia;terça-feira;Colisão lateral mesmo sentido;Dupla;0;0;-12.91233708;-38.45956983;Segura;Nordeste;2 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
654746;2025.0;n;1.0;2025-01-12;MG;116;222;CATUJI;Velocidade Incompatível;Com Vítimas Feridas;3;Céu Claro;Plena Noite;domingo;Saída de leito carroçável;Simples;0;0;-17,42343294;-41,51418802;Segura;Sudeste;1 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
600966;2024.0;n;5.0;2024-05-16;SC;470;329,9;CAMPOS NOVOS;Ausência de reação do condutor;Com Vítimas Feridas;4;Nublado;Plena Noite;quinta-feira;Colisão lateral sentido oposto;Simples;0;0;-27.468428;-51.288605;Segura;Sul;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
593713;2024.0;n;4.0;2024-04-13;RO;364;138,2;PIMENTA BUENO;Pista esburacada;Com Vítimas Feridas;3;Sol;Pleno dia;sábado;Tombamento;Simples;0;0;-12.017615;-60.830446;Segura;Norte;2 Trimestre;pista esburacada;pista esburacada;pista esburacada;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
614151;2024.0;n;7.0;2024-07-13;BA;116;470;SANTO ESTEVAO;Demais falhas mecânicas ou elétricas;Sem Vítimas;2;Céu Claro;Pleno dia;sábado;Tombamento;Dupla;0;0;-12.4684054;-39.2866188;Segura;Nordeste;3 Trimestre;demais falhas mecânicas elétricas;demais falhas mecânicas elétricas;demai falha mecânica elétrica;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
653222;2025.0;n;1.0;2025-01-04;PB;230;408;POMBAL;Condutor deixou de manter distância do veículo da frente;Com Vítimas Feridas;2;Céu Claro;Anoitecer;sábado;Colisão traseira;Simples;0;0;-6,7641;-37,794;Segura;Nordeste;1 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
579445;2024.0;n;2.0;2024-02-06;RJ;101;323;NITEROI;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;terça-feira;Colisão traseira;Múltipla;0;0;-22.87684786;-43.11728689;Segura;Sudeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
607298;2024.0;n;6.0;2024-06-13;MG;381;934;EXTREMA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;2;Céu Claro;Plena Noite;quinta-feira;Tombamento;Dupla;0;1;-22.804864;-46.259758;Perigosa;Sudeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
604525;2024.0;n;6.0;2024-06-01;MG;381;285;ANTONIO DIAS;Ingestão de álcool pelo condutor;Sem Vítimas;2;Céu Claro;Plena Noite;sábado;Colisão transversal;Simples;0;0;-19.63021915;-42.80702591;Segura;Sudeste;2 Trimestre;ingestão álcool condutor;ingestão álcool condutor;ingestão álcool condutor;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
687850;2025.0;n;4.0;2025-04-28;SC;101;214,2;PALHOCA;Carga excessiva e/ou mal acondicionada;Com Vítimas Feridas;2;Céu Claro;Pleno dia;segunda-feira;Colisão com objeto;Múltipla;0;0;-27,64644;-48,67151;Segura;Sul;2 Trimestre;carga excessiva mal acondicionada;carga excessiva mal acondicionada;carga excessiva mal acondicionada;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
586471;2024.0;n;3.0;2024-03-11;SC;101;220,5;PALHOCA;Ingestão de álcool pelo condutor;Com Vítimas Feridas;2;Céu Claro;Plena Noite;segunda-feira;Colisão lateral mesmo sentido;Dupla;0;0;-27.69198941;-48.66368358;Segura;Sul;1 Trimestre;ingestão álcool condutor;ingestão álcool condutor;ingestão álcool condutor;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
579212;2024.0;n;2.0;2024-02-05;RJ;116;315;ITATIAIA;Manobra de mudança de faixa;Com Vítimas Feridas;3;Céu Claro;Pleno dia;segunda-feira;Colisão traseira;Dupla;0;0;-22.46045833;-44.47218299;Segura;Sudeste;1 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
626067;2024.0;n;9.0;2024-09-06;RS;392;282,6;SAO SEPE;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Fatais;5;Céu Claro;Plena Noite;sexta-feira;Colisão transversal;Simples;1;1;-30.2905489;-53.53929569;Perigosa;Sul;3 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
653165;2025.0;n;1.0;2025-01-04;MG;116;452,8;ENGENHEIRO CALDAS;Pedestre andava na pista;Com Vítimas Feridas;2;Céu Claro;Pleno dia;sábado;Atropelamento de Pedestre;Simples;0;1;-19,16864814;-42,03097176;Perigosa;Sudeste;1 Trimestre;pedestre andava pista;pedestre andava pista;pedestr andava pista;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
671055;2025.0;n;4.0;2025-04-02;RO;364;708;PORTO VELHO;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;7;Céu Claro;Pleno dia;quarta-feira;Colisão traseira;Dupla;0;0;-8,79786978;-63,8368696;Segura;Norte;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
627735;2024.0;n;9.0;2024-09-13;ES;101;260,7;SERRA;Manobra de mudança de faixa;Com Vítimas Feridas;3;Céu Claro;Pleno dia;sexta-feira;Colisão lateral mesmo sentido;Dupla;0;1;-20.14616415;-40.28836206;Perigosa;Sudeste;3 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
667947;2025.0;n;3.0;2025-03-17;MG;116;535,5;CARATINGA;Ausência de reação do condutor;Com Vítimas Feridas;5;Nublado;Plena Noite;segunda-feira;Colisão frontal;Simples;0;0;-19,7558272;-42,1298176;Segura;Sudeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
581999;2024.0;n;1.0;2024-01-21;PI;407;430;GEMINIANO;Iluminação deficiente;Com Vítimas Feridas;2;Céu Claro;Plena Noite;domingo;Colisão lateral mesmo sentido;Simples;0;1;-7.12831877;-41.39344785;Perigosa;Nordeste;1 Trimestre;iluminação deficiente;iluminação deficiente;iluminação deficient;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
618230;2024.0;n;8.0;2024-08-01;SP;116;147;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quinta-feira;Tombamento;Múltipla;0;0;-23.19542994;-45.87176303;Segura;Sudeste;3 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
593824;2024.0;n;4.0;2024-04-14;BA;101;24;ESPLANADA;Acesso irregular;Sem Vítimas;1;Nublado;Plena Noite;domingo;Saída de leito carroçável;Dupla;0;0;-11.73553002;-37.93456395;Segura;Nordeste;2 Trimestre;acesso irregular;acesso irregular;acesso irregular;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
663148;2025.0;n;2.0;2025-02-23;SC;282;537,6;CHAPECO;Velocidade Incompatível;Com Vítimas Feridas;5;Céu Claro;Pleno dia;domingo;Colisão lateral sentido oposto;Simples;0;1;-27,00046252;-52,67041504;Perigosa;Sul;1 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
668975;2025.0;n;3.0;2025-03-23;SP;116;55;APARECIDA;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Plena Noite;domingo;Colisão traseira;Dupla;0;0;-22,8559154;-45,2314476;Segura;Sudeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
625619;2024.0;n;9.0;2024-09-04;MG;153;77,2;PRATA;Velocidade Incompatível;Com Vítimas Feridas;2;Céu Claro;Plena Noite;quarta-feira;Saída de leito carroçável;Simples;0;1;-19.03944921;-49.01083952;Perigosa;Sudeste;3 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
688105;2025.0;n;4.0;2025-04-29;MG;381;752;TRES CORACOES;Ausência de reação do condutor;Com Vítimas Feridas;4;Céu Claro;Pleno dia;terça-feira;Tombamento;Dupla;0;0;-21,655001;-45,301302;Segura;Sudeste;2 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
667892;2025.0;n;3.0;2025-03-17;SC;101;138,4;BALNEARIO CAMBORIU;Reação tardia ou ineficiente do condutor;Com Vítimas Fatais;3;Céu Claro;Pleno dia;segunda-feira;Colisão transversal;Simples;1;0;-27,026271;-48,606709;Perigosa;Sul;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
612020;2024.0;n;7.0;2024-07-04;PR;277;485,7;NOVA LARANJEIRAS;Velocidade Incompatível;Sem Vítimas;2;Céu Claro;Pleno dia;quinta-feira;Tombamento;Simples;0;0;-25.2494;-52.6289;Segura;Sul;3 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
660732;2025.0;n;2.0;2025-02-11;PR;116;48;CAMPINA GRANDE DO SUL;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Feridas;3;Céu Claro;Pleno dia;terça-feira;Colisão lateral mesmo sentido;Dupla;0;0;-25,21991867;-48,90493155;Segura;Sul;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
664838;2025.0;n;3.0;2025-03-02;SC;163;70,6;SAO MIGUEL DO OESTE;Manobra de mudança de faixa;Sem Vítimas;3;Céu Claro;Plena Noite;domingo;Colisão lateral mesmo sentido;Dupla;0;0;-26,7300751;-53,5138334;Segura;Sul;1 Trimestre;manobra mudança faixa;manobra mudança faixa;manobra mudança faixa;1;cruzamento, preferência, desrespeitar, trafegar, similar, motocicleta, freio, mudança, manobra, faixa;Infração de Trânsito
599323;2024.0;n;5.0;2024-05-09;PE;407;124;PETROLINA;Reação tardia ou ineficiente do condutor;Sem Vítimas;3;Céu Claro;Anoitecer;quinta-feira;Colisão com objeto;Dupla;0;0;-9.36929881;-40.54137139;Segura;Nordeste;2 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
607358;2024.0;n;6.0;2024-06-14;PB;104;129,7;CAMPINA GRANDE;Conversão proibida;Sem Vítimas;3;Céu Claro;Pleno dia;sexta-feira;Colisão traseira;Simples;0;0;-7.28120589;-35.88915693;Segura;Nordeste;2 Trimestre;conversão proibida;conversão proibida;conversão proibida;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
623688;2024.0;n;8.0;2024-08-26;RS;116;300;GUAIBA;Ausência de reação do condutor;Com Vítimas Feridas;3;Céu Claro;Amanhecer;segunda-feira;Tombamento;Simples;0;0;-30.12368942;-51.34922543;Segura;Sul;3 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
574683;2024.0;n;1.0;2024-01-14;SC;280;206,4;MAFRA;Acessar a via sem observar a presença dos outros veículos;Com Vítimas Feridas;2;Céu Claro;Pleno dia;domingo;Colisão transversal;Simples;0;0;-26.1612574;-50.13125904;Segura;Sul;1 Trimestre;acessar via observar presença outros veículos;acessar via observar presença outros veículos;acessar via observar presença outro veículo;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
583966;2024.0;n;2.0;2024-02-28;SC;116;107,7;MONTE CASTELO;Velocidade Incompatível;Com Vítimas Feridas;1;Chuva;Plena Noite;quarta-feira;Capotamento;Simples;0;0;-26.75568818;-50.32812388;Segura;Sul;1 Trimestre;velocidade incompatível;velocidade incompatível;velocidad incompatível;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
616178;2024.0;n;7.0;2024-07-22;CE;116;524;JATI;Condutor deixou de manter distância do veículo da frente;Sem Vítimas;5;Céu Claro;Pleno dia;segunda-feira;Colisão traseira;Simples;0;0;-7.64286;-39.02366;Segura;Nordeste;3 Trimestre;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frente;condutor deixou manter distância veículo frent;3;presença, acessar, outro, observar, mecânica, elétrica, via, demai, falha, veículo;Problema mecânico no veículo
616552;2024.0;n;7.0;2024-07-24;MG;262;372;JUATUBA;Reação tardia ou ineficiente do condutor;Com Vítimas Feridas;8;Céu Claro;Pleno dia;quarta-feira;Colisão traseira;Dupla;0;1;-19.97359723;-44.31765496;Perigosa;Sudeste;3 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
659539;2025.0;n;2.0;2025-02-06;PB;101;72;SANTA RITA;Condutor Dormindo;Com Vítimas Feridas;2;Nublado;Pleno dia;quinta-feira;Colisão com objeto;Dupla;0;0;-7,07320663;-34,99569975;Segura;Nordeste;1 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
624564;2024.0;n;8.0;2024-08-30;BA;101;8,2;RIO REAL;Ausência de reação do condutor;Com Vítimas Feridas;2;Nublado;Pleno dia;sexta-feira;Saída de leito carroçável;Dupla;0;0;-11.60539795;-37.88039716;Segura;Nordeste;3 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
627045;2024.0;n;9.0;2024-09-10;SC;101;38,3;PALHOCA;Condutor Dormindo;Sem Vítimas;2;Céu Claro;Plena Noite;terça-feira;Colisão traseira;Dupla;0;0;-27.6427;-48.6695;Segura;Sul;3 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
657412;2025.0;n;1.0;2025-01-26;MS;163;843;SONORA;Condutor Dormindo;Com Vítimas Feridas;3;Céu Claro;Amanhecer;domingo;Saída de leito carroçável;Simples;0;0;-17,54609699;-54,74124217;Segura;Centro-Oeste;1 Trimestre;condutor dormindo;condutor dormindo;condutor dormindo;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
652568;2025.0;y;1.0;2025-01-01;PA;230;120;MARABA;Acesso irregular;Com Vítimas Feridas;2;Céu Claro;Pleno dia;quarta-feira;Colisão transversal;Dupla;0;1;-5,35038318;-49,11434;Perigosa;Norte;1 Trimestre;acesso irregular;acesso irregular;acesso irregular;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
671211;2025.0;n;4.0;2025-04-03;SC;101;213;PALHOCA;Estacionar ou parar em local proibido;Com Vítimas Feridas;3;Nublado;Plena Noite;quinta-feira;Colisão traseira;Múltipla;0;0;-27,645673;-48,671709;Segura;Sul;2 Trimestre;estacionar parar local proibido;estacionar parar local proibido;estacionar parar local proibido;2;carga, súbito, chuva, mal, álcool, ingestão, indevida, ultrapassagem, condutor, dormindo;Condutor sob efeitos de substâncias
654967;2025.0;n;1.0;2025-01-14;MG;40;662,8;CARANDAI;Reação tardia ou ineficiente do condutor;Com Vítimas Fatais;2;Garoa/Chuvisco;Pleno dia;terça-feira;Colisão frontal;Simples;5;1;-20,922953;-43,821786;Perigosa;Sudeste;1 Trimestre;reação tardia ineficiente condutor;reação tardia ineficiente condutor;reação tardia ineficient condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
687806;2025.0;n;3.0;2025-03-10;CE;222;304,8;TIANGUA;Transitar na contramão;Com Vítimas Fatais;2;Nevoeiro/Neblina;Plena Noite;segunda-feira;Colisão frontal;Simples;1;0;-3,67270943;-40,96580744;Perigosa;Nordeste;1 Trimestre;transitar contramão;transitar contramão;transitar contramão;4;pneu, desgast, avaria, excessivo, animai, andava, acostamento, pista, contramão, transitar;Manobra imprudente condutor
660526;2025.0;n;2.0;2025-02-10;PE;101;53;PAULISTA;Ausência de reação do condutor;Com Vítimas Feridas;2;Céu Claro;Pleno dia;segunda-feira;Tombamento;Dupla;0;0;-7,93124094;-34,90068606;Segura;Nordeste;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
652860;2025.0;n;1.0;2025-01-03;SC;282;29;SANTO AMARO DA IMPERATRIZ;Ausência de reação do condutor;Com Vítimas Feridas;1;Nublado;Plena Noite;sexta-feira;Saída de leito carroçável;Simples;0;0;-27,679737;-48,786785;Segura;Sul;1 Trimestre;ausência reação condutor;ausência reação condutor;ausência reação condutor;0;largura, curva, acentuada, incompatível, velocidad, tardia, ineficient, ausência, condutor, reação;Condutor reação tardia
